Before (MED),,4467591.00,9408590.90,1041952.49,586637.25,27524154.45,434290.00,13565.00,118799.50,337672.13,2127276.00,92788.00,301881.00,524804.00,738698.25,14210.00,8941.00,616741.25,89883.75,3791741.29,1137635.20,267361.20,1738766.25,2184135.75,2772349.25,1354625.00,769212.50,13538135.76,590713.88,466095.75,4956979.25,20429.00,43394.50,15973277.06,5106280.07,8716500.94,59447.00,764400.00,20822612.93,114297.75,103864.00,208125.75,10237690.27,618388.00,306713.88,9281721.40,16684580.77,43049.25,38074.25,331840.25,44925.25,8059748.50,53014.38,3262554.75,3558012.03,7337115.42,2016076.22,52947.00,752093.75,498834.00,19381994.27,7421.25,5446.50,10743685.05,36663.00,2474207.50,0.00,840687.00,1798553.75,312625.50,67599.50,132478.00,2984.70,2949.00,1051026.50,4224452.63,262419.00,26255.75,598426.25,6301605.10,88711.00,27931.75,102475.50,89884.75,4267131.98,3943640.25,2548810.27,5066364.04,612388.24,939955.75,435244.50,5211156.29,553501.74,2818917.50,1977088.75,28571.00,476880.00,215493.00,620510.00,1443199.25,974360.78,31842971.34,3163125.03,16124154.76,24372.00,78156.75,274952.50,13768172.58,694500.76,3142103.53,14846112.25,120976.00,13304937.12,540941.50,418356.00,12762.25,138143.75,4844063.93,182116.00,431676.99,18335104.00,1450973.50,5637768.25,5115446.25,22358148.99,97168.75,3557201.74,8905131.67,1987449.50,14841010.88,2303730.84,4586185.50,40226.50,2097070.25,3926317.00,101440.50,833301.02,928394.50,24286.50,1535624.78,1173691.49,28857480.89,16812129.09,8242230.00,152528.24,34482.50,0.00,3663351.54,171605.63,1836.50,60990.00,6556.25,914134.75,1399394.74,10512787.10,0.00,92926.00,166054.00,3342180.75,2415988.75,1233026.25,5541922.22,305951.50,813592.00,44572.50,3204775.00,13638193.50,14661.50,1910895.75,10343692.12,1469399.25,58418.50,875210.76,1789437.50,5689486.69,34468.50,21182.25,2077584.00,29290846.81,392935.49,8244.75,1723443.50,208095.25,2672878.25,438984.13,1818817.99,3029932.25,23856616.50,2768564.50,750112.00,37688.75,127000.00,1822701.50,25538303.24,4214572.75,3290401.59,10367003.91,142705.50,25570.50,30824.23,2608966.50
12/1/2016,1354023.00,5512043.94,25260587.5,2061604.88,660100,17396885.24,511650,26740.0007,155809.5,231063.75,21711255,106470,387738.009,767000.01,1646145,13875,55440,1445920,252355,2366279.957,607571.25,124550,1905962.5,2711167.5,3262680,1186090,893587.5,12755470.34,630609.5192,995280,7531880,11557.5,8962.5,15956010.2,8989695.248,21354680.5,40250,267264,6389370,552269.9939,79034,220800,29664158.09,1355740,283698.25,9536584.925,8334164.883,90552,349,407417.4,54187.5,3704407.5,45080,7197764.248,6209719.872,11369040,2906027.909,496978,1390389.984,3435455.877,37282599.64,328482,43787.5,13742554.15,23865,4976092.5,0,1800900,2380982.54,273000,240075,80662.5,0,7900,3007800,12098850,135458.75,13531.35035,1133390,8402695.238,115255,161920,165462.5,63510,6911607.614,4044690,980595.0566,19272869.78,3367459.945,1778690,842400,8919571.5,375069,5291260,1313482.461,84861,496314,680860,1786545,3882210.086,761711.979,29035360.28,6854639.89,33560380.8,28650,137129.997,2157750.045,14295892.5,858375.045,10180240.26,26040810.18,75060,11435535.45,1154600,1023564.5,16050,4870,10217320.36,249600,1100151.25,34311605.52,2034375,11650097.9,10199375,84852450,218300,3753989.968,20151040.83,2973135,9775934.853,3119952.093,12595162.5,159530,2777685,8533125,198997.5,567419.9916,438392.5,73305,5374430,3026582.459,28291375,26543542.05,18852507.5,221500,72540.0015,51725,2187000,35000,15200,27225,370080,1109750,740960.0088,13727332.92,0,18540,581202.5,3013156,4216935,1595525,12665879.72,443016,1354023,310500,10596066,14543223.75,0,6850572.5,22087042.21,1369755,70082.5,1504575,1112800,5218160.03,16944,11258,1649830,45982161.1,308204.9919,32750,3840129.954,1211495,4013360,1556725,1563942.569,3155880,24477495.47,8092782.312,389250,51475,348920,1778580,30358079.73,6217672.557,5794222.5,11159962,231530,50837.5,4000,4309250
12/2/2016,909032.50,4771630.87,30519224.51,8449375,263625,14119970.06,780390,192072,217914.9959,111825,12195292.5,102825,203020.9952,393717.5052,1360405,16875,382504,757642.5,294344.9954,1073764.993,913752.5,260988,1234335,1323937.5,2798427.5,1380750,1188927.567,5534869.853,459394.9861,360240,11061050,25480,35850,14353725,5559300,24630025,52202.5,217260,11756337.5,148087.5,10398.75,107384.5,10798385.32,1297310,320250,4301212.5,11891495.16,44526,9652.5,372487.5,509087.5,5542749,28365,3254735.056,4352190,4993792.635,1300620.02,449662.5,1038830.024,809922.4856,19568108.19,178202.5,77900,11877642.26,19320,3895050,0,1448550,1354815,102602,149602.5,23800,4972.5,26662.5,1263739.965,9202787.5,153793.8,91179.99765,791421.5,8884440.255,138975,155595,133380,24652.5,3534099.971,3537180,747029.9889,13077746.45,2201937.5,1333800,637452.5,6860524.602,368279.9814,3559365,1319625,90915,359445,386255,774607.5,2547907.5,421147.5,24322557.76,2609290,12378057.3,90240,136880,571725,16068415,873247.523,6352369.918,10855767.24,101885,7222160.113,565150,912000,8265,97675.5,7422112.239,115220,764408.25,35863950.56,1580970,7571464.845,3853715,24917740.57,87450,2240020.038,23492962.34,1526000,8715229.473,2354812.5,7245585,97387.5,2340215.5,35085760,45825,466894.9929,394012.5,19180,2679799,1567420.044,16818260.31,13988640,9644100,169454.9961,14430.0003,21787.5,2102782.5,88157.5,14662.5,0,30817.5,3613512.5,503700.006,10947375,0,0,184080,2153057.5,3523100,767585,21986464.74,175820,938790,223776,9189209.707,12371835,72076.5,2117337.5,23534714.07,909032.5,16330,1563765,843472.5,5572720.066,81693,0,742950,23084793.85,267959.9895,59605,2313199,1266385,1249885,1154037.527,728200.011,1883115,28692851.14,5566050,195922.5,117812.5,180054,949185,19462225,104707489.9,2780235,7132227.967,167310,25935,0,41543457.5
12/5/2016,1353015.00,4979659.38,22157739.65,2614259.888,458347.5,23206494.71,301185,15997.49955,182350,72695,6818940,64800,402319.9906,899579.9884,3391380,27864.9995,25200,414960,485259.9848,1816885.011,519532.5,202312.5,949050,2411136,2159311.5,803910,1231887.465,5379159.929,729842.5222,1353015,10066413,15500,43200,11194993.06,4002179.89,10896502.15,91291.8,330548.4,19072908,282254.9969,59850,108720,8319425.082,1640165,241300,6057367.5,10041547.88,109000,8700,482160,18471.25,8738240,31510,6874637.539,3308761.5,9688635,6426975.101,249630,1586025,1614487.5,23046300.44,159000,27750,15152952.34,63800,3445780,0,1233960,1165100,364320,97010,44212.5,0,2015487.5,2260412,5380514.82,150930,173140.0044,1210984,7868992.279,426880,138240,207090,117877.5,9483579.842,3519735,2160320.126,11243228.89,2626032.583,1479555,2040000,8807683.626,1414010,2421802.5,76401912,289627.5,901225,644462.5,1205370,3489901,1113452.938,42488551.61,3353859.947,18264675,18174,223314,4386964.909,10251337.5,1368820,8589759.565,15578200,100820,18323134.57,562852.5,1201980,19320,221400,4635500,1274000,825075,32419064.84,2505810,11528440.32,3464810,24850679.72,287749.995,3498520.029,16066230.84,1918145,12768489.81,2104634.936,8131164,111442.5,2230269.947,17647324.67,318425,1050524.937,632185.5,37394,2391675,1813475,18661950.51,17673107.5,12329134.64,188572.5044,89743.5,14525,2228160,20397.5,954750,11672.5,35220,1463132,782000,13584837.5,0,77012.5,383353.75,3230747.5,6324045.5,1899274.5,9654974.894,443700,1012600,284006.9836,8229802.5,13143960,177010,1909600,16344605.58,1765945,193450,1396500,1043570,5690849.868,68845,176250,2762771.25,31350824.85,823900,11135,2419200,1178720,2091150,973250,1761305.526,2883937.5,15422912.88,4029375,168675,28842.5,560665,800962.5,25018801.66,49153583.24,3194970,8619617.303,673157.5,26220,21670,23335620
12/6/2016,1389027.48,4507307.44,14411924.78,1348695.019,591180,15744295.39,386682.5,37222.49895,143365,53750,6070699,157275,381920,1734387.522,2027340,39025,230587.5,677435,463320.0216,1129357.486,949975,155625,426667.5,1527365,2280730,866340,1685660.047,7867975.396,480150,850110.0258,6136162.5,59565,92225,14280831.28,4818212.732,8869769.761,62865,238127.5,7576760,654840.0072,80695.5,48232.5,6841640.067,1259950,476520,6274762.5,6857362.5,98595,33897.5,437625,249665,28756612.5,42942.5,5665650,3928680,13464440.34,2379054.965,362965,1813349.958,3012460.5,21715800.2,48160,42630,13656687.5,156200,2603073,3400,3343522.5,1470417,389332.5,148400,85090,59700,271260,3078775,4966805.041,130540,31403.9992,600795,7043915.199,499490,176767.5,133630,101035,7063875,4901100,1389027.48,12376805.42,2023932.563,1608020,1638336,6511964.812,468630,2668050,20195093.03,130927.5,167675,1712172,1586917.5,6282430,2303832.5,51180751.94,3407332.394,27656640.64,2780,286935.0056,1156725,10720750,2129719.5,9891209.876,8109382.389,576000,22061184.83,647280,899990,31065,286357.5059,5371680.108,1119812.476,328338,27263280.27,1664048.5,11887680.16,3696330,22154528.51,287749.995,4105500,12720750.44,2143470,13976128.21,3694770.22,8439000,248437.5,2424620,5108992.453,237510,711360.0208,523745.95,8295,2440925,1704815.023,20929154.62,13869300,22608250,7952180,55604.9989,9337.5,2260850.103,50500,39560,54675,66825,1229835,1244025,18933557.64,0,139500,419347.5,2898434,3472080,1508638,15194178.83,550080,830180,323609.9908,6477975,13734326.25,382978.4935,1712580,21330657.22,2038350,45790.1,2205850,893481,7248800,251680,98880,3217597.5,28822724.74,220440,15352.5,2516639.941,1521100,2262600,1104674.974,505500.015,1525320,18142844.91,2303322.052,231250.5,24290,925443,1199016,25019200.62,17307835.54,4159890,8044675,537527.5,6314,970,13593590.43
12/7/2016,1349150.00,4849239.20,16783759.49,2354604.966,697340,20488629.74,251937.5,218936.9943,157889.9972,101707.5,9232320,879600,288090.0132,1267500,1722187.5,2815,70422,393307.5,232740,2014432.549,728775,249555,659175,1812930,2702425,578200,1472668.75,9303069.757,739810,740881.4774,5388950,108366.5,239899,9758959.755,3562845.098,12412980.16,55575,256925,11706750,142910.0016,31657.5,251220,11772327.08,3333947.5,172900,6923559.875,7898269.306,92862.5,29172,358795,59940,17770075,74620,8260296.234,4575367.679,6261667.34,1891259.917,242440,2674850.031,5114640.084,15029252.64,37437.5,59280,5848929.066,74800,3129530,0,1789803,1389240.023,226455,157065,181742.5,0,5904815,2504319.931,6193530.203,218380,154459.5078,711540,11287011.69,739822.5,125280,152460,125990,6031360.149,4257025,1879507.552,10206652.16,3168630.097,1131012,1156055,7945350,1573650,1823479.5,14818559.61,182850,190560,519060,2564652.5,4925218.107,1077031.25,47091139.12,3189079.902,20839333.02,137592,278407.5053,818160.0168,12906044.28,1571999.96,11660300,13125317.09,706955.7,17286677.6,800552.5,1555281,4042.5,853057.484,4159319.917,811496,639862.5,35102025,1367280,7234755.245,7362243,28344798.5,254540.0045,5193924.958,21835125,1702822.5,11341537,2650039.922,6094562.5,103230,2689650,4492939.959,315480,730275.042,751388.75,35750,2719745,2160574.06,18938275,43324800,16312541.54,475410.0106,47025,52912.5,1881997.5,122188.75,13644,37200,34176,1349150,1118880.026,15240539.45,0,10675,523417.5,2904720,15344880,959488,12020512.37,538240,666500,481796.9933,16856800,10419911.5,134595.9954,2028010,15078622.3,41140485,36875,2860012.5,728887.5,9344757.553,20132,247560.5,2705197.5,34058399.23,186525.0045,105543,1704637.5,1080165,2044395,1655710,424875.025,2368119,16136677.42,3186000,351480,4230,1115747.464,831480,22522847.86,16091219.57,3544695,9107337.5,763035,3135,44850,15687840
12/8/2016,1627020.03,5562215.49,14083439.36,3277396.406,856530,20741871.42,3730125,62784,358813.4936,157865.4,10794787.5,248010,535207.4879,1533525,1708470,65607.49885,285547.5,404757.5,559895.0085,1688950,1380800,139125,931029,1837907.5,4180897.5,4329105,1859422.551,9874479.622,783392.5,1108800,11837336,54075,31237.5,12370850.15,5281515,8433429.891,557960,485143.75,5806080,527725.0055,70970,172477.5,14019045.73,3959990,164973,6661049.879,6852499.5,224987.5,9375,432630,95000,12944001,83676,11398172.06,5692942.389,8666495.217,3309292.548,875077,3395712,3426132.665,17207675,254362.5,11550,8846600,98592,2868048,30400.00095,1342805,1627020.026,306180,101200,182250,0,0,4924903.634,8495769.933,169750,326407.5082,895267.5,13971987.62,3317302.5,176850,197477.5,125227.5,9100950,7541960,1929620.081,17924634.59,2862130.13,1471500,2083200,12966045.18,563002.5277,4010208,14498838.62,131337.5,693600,779960,1267775,4364044.907,627300,48757045.32,5196894.845,32502399.27,105375,275600,1422840.028,11836889.74,2267344.944,20269695,16875290.51,240817.5,22941435.18,1249740,2156000,11925,144620,5909659.961,367737.5078,2526348.6,31199180.15,1868008,9474637.5,4985426,19201750,299369.9949,7096500,25815454.48,1208317.5,16150015.48,3397515,12405575,187355,5048525,6268067.112,755015,3822131.25,457800,9677.5,3448200,3779687.5,28823712.75,81554849.34,26696312.5,371623.9918,41839.9992,14525,1198830.053,89870,15010,33540,68062.5,1811700,1702805.059,14633289.48,0,9120,282138.75,4406471.875,5954000,921335,15686709.83,467947.5,626875,400400,15277710,9746122.5,125328,1993740,23933699.39,10091812.5,26640,2829000,713092,10896000.36,129050,97020,1892407.5,32699012.35,449439.9947,92115,3986100.09,1069465,4630500,1602050,1428980.021,1635920,22625625,3426434.925,332595,26410,359677.4892,1137937.5,24056249.81,27103095.24,3015621,8613792.539,631845,23490,26595,8757350
12/9/2016,11423775.5,2831152.584,648320,15701647.7,1746875.5,205484.9949,613310.5105,114170,15289312.5,146200,498937.5113,1651275.082,1730400,210787.5,345289,331775,538200,2480375.06,2506400,104422.5,1300088,1112167.5,2414610,6279525,1656472.544,6344100,1560074.909,805200,8823365,9288,91162.5,18757739.53,4282850,7002732.411,155100,1641815,9081060,1201822.024,63000,113765,11981340.35,3156090,789450,5981874.894,11852747.03,124017.5,5250,666562.5,91751.25,19131733.5,94412.5,7740617.239,3560959.93,6578592.326,3036150.043,203962.5,2856945.032,2403631.039,9945699.725,137540,16065,29370050.63,34030,2451000,0,1011840,854995.514,166250,91247.5,40446,0,994,4654550,6329137.303,294000,196607.6049,1424440,6213024.169,366610,142437.5,198152.5,79625,8563925,7254257.5,2302673.032,12044005.26,2937511.412,1952190,1287195,7763600.208,362647.9912,4221626.5,19211543,203670,1164540,401812,1084990.5,3655762,540876,47389373.33,6024232.678,27647751.92,328597.5,248310.0093,1829380,26762902.5,2238459.946,11644160.14,14399750,86830,21241924.67,702100,2087720,95571,141377.5,7186140.14,462240.0192,2586037.5,16183149.84,3023509.5,8115313.607,2492227.5,17246575.5,349537.5,6633772.552,14331570.48,3533955,22334009.67,3793075,5940720,228480,4902834.89,4482130.079,1099305,2228202.981,523735,28507.5,4143877.5,2332164.437,51198550,32850331.06,18506268.01,329615,359523,0,2126464.906,67465,12864,69989,14650,2560282.581,1484202.483,17247579.51,0,13590,264556.2,3305784.908,5408910,1762702.5,13789519.69,451535,1506412.5,31706.99955,10981595.65,4070270,169505,2177770,21286125,3483925,47141.25,1991295,1147500,7176710.039,656085,54810,2726522.5,27673867.86,330022.4961,48034,3828150,611505,2673629,1350240,996787.5143,1745290,21798739.49,11689424.75,395850,13205,450378.0131,1356750,24877340.41,34378380.92,7830540,9153817.706,662931,15158,60847.5,7959250,,
12/12/2016,27695721.23,3646399.947,628910,12711024,1285200,361715.9914,109520,40110,14802048,104705,379302.5,1284412.484,3031640,0,72857.5,577652.5,212970.0031,2141722.552,357930,21450,918918,238140,1380240,1825785,1848150,10006766,2289757.5,480704,7583340,17692.5,68397.5,24880525.62,4980605,28392839.64,65672.5,112475,14804795,407571.4959,71019.7,259200,15723400,875840,49395,2612109.953,2213414.97,85800,17250,540645,87255,9849050,108577.5,6768337.385,4696912.5,8867722.5,2328580.034,209737.5,2508164.944,4155702.194,13909402.63,1459260,0,20025410.21,125580,1152910,7837.5,1322372.5,1188524.981,142740,43400,69560,1009.5,101970,2516680,6681605.657,335120,162000,1435802.5,16729342.54,550637.5,85785,142680,32490,7583520.118,12947355,2650309.962,10125780.84,2254549.967,1334540,1487850,7134160.097,379612.5,1820613,9104970,379974.5,1080462.5,549695,852625,2684274.943,963772.5,47205344.42,5331930.159,23060784.74,122335,130585.0025,2043442.5,11097249.5,1876214.909,13159530.48,11482849.42,60837.5,13470850.31,913360,1672341,3922.5,194804.9961,15170155.4,556960,692375,34026089.83,1530375,7217979.905,5202295,37718558.32,362165.017,6729124.787,27555713.27,2264600,11989017.68,5739045,6226250,161572.5,5057280,3960906,81237.5,670946.6407,628042.5,18585,6246062.5,975120.0136,53916000,31656625,20628109.43,143167.4969,74519.99865,0,3477277.338,88740,1025,33540,165068,1407400,932579.9784,21098910.15,40380.0004,77645,285675,3285967.59,6590395,1206500,21448543.25,129360,959595,136230.0019,8005392.256,5204720,98090.0017,1437165,16503480.21,4608667.5,162400,2209974.946,999792,3147877.465,221085,86165,2355405,15032325.2,156218.0019,60060,4302955.809,2035800,1400917.5,2011387.543,1572650,2145202.5,28307564.59,5739077.621,394110,78775,154238.0046,1120185,23166374.05,15636582.78,2937585,7862810.106,646642.5,9280,47122.5,5952990.183,,
12/13/2016,51843250,1940124.973,722160,12851600,933682.5,197932.5,276210,100634.5,33498237.5,296700,713520,1231048.03,1191390,0,324650,989880,185705.9973,1758662.521,305280,86940,1192968,966150,2663497.5,3869000,1543500,9121700,1411519.96,532230.017,8057870,23230,1498600,24277500,5999520.172,23300879.43,135468.75,136680,9759470,964550,204120,169400,7557552.149,945000,346500,6138195,6464732.761,101338,10570,1234710,31855,8510760,166058.75,7177345.204,4253932.673,12154800,1428569.919,1242748.5,3063829.965,2163037.5,24869337.03,42140,11310,21104739.78,136900,2502060,0,946560,1114672,328027.5,86727.5,36135,995,0,3861507.606,6143512.5,275222,87890.0022,3379620,11948275,136250,64092,110687.5,17745,5487524.87,6492835,2697267.577,7553149.83,1995472.44,1594105,1183707.5,4803400,554692.4862,8395244,11100472.79,192897.5,535360,625347,598867.5,2812590,250915.0067,39770989.65,3790022.728,184934319.7,172999.5,58739.9989,1276125,11754361.5,2540790,10122899.88,20725900,30059.5,17229626.26,1280747.5,1102080,28347.5,133650,6583500,503960.0108,2603180,43420109.37,2741260,10014150,2734480,22680600,362730.0057,7067349.893,25303380.17,2272305,18700709.27,3430784.5,9203130,386120,3784375,4151152.574,122210,756840.0212,324145,352350,5284597.5,1892880.026,33133029.28,21103110,9980825,204380,57928.5,0,2907594.933,75915.5,29050,37345,60167.5,3814132.5,872842.4799,15427785.11,0,10430,12138960,2530237.5,6064800,1085760,13907704.32,1085280,558900,374902.5,5385835,5754475,176076.5061,1857450,17639299.77,4074125.5,85845,2363650,657140,8410920.238,85550,134640,3164895,23527559.9,628595.9924,105690,3880085.174,1909232,2834827.5,477730.0101,1432125,1887000,69234875,12336797.5,220142.5,67320,511155,915705,17457050,13236787.5,5109480,9932262.724,779760,32770,66600,8833414.5,,
12/14/2016,11788260.56,1518940.022,508660,18664537.02,570780,76737.5,101937.5,29890,22789650,74800,385000,1153540.971,864900,14312.5,123984,1166290,231030.0034,3880029.954,765115,240950,900645,1395327,4038307.5,1432312.5,2244612.562,8168500,733066.229,372000,12693719.6,112665,55040,17610964.15,5750965.169,26805420.33,61200,211575,7526850,390779.9844,62542.5,128250,9397270.184,635335,262700,9595622.5,10255537.5,121000,19899,862707.5,34625,9877950,15470,6655500,5581975,5484160.131,1653179.976,348862.5,3025480.034,2368079.964,23318750.66,107032.5,14307,26116480.55,57420,2637875,3200,1494662.5,948799.984,245587.5,134752.5,202210,0,252095,3562400,6703877.946,90488,106000,2746507.5,8139298,788760,76560,92000,13760,5396490.043,3304375,2356762.568,8763052.203,2415234.89,1147815,1032537.5,19284325,593184,2226403.5,7347629.809,214560,393557.5,509220,1494675,1492297.563,893879.9766,27274141.03,6030862.5,65485241.55,49087.5,107625,1580963.968,9513822.5,1356678.033,6893361.415,27059055.32,516471.25,14699019.89,901255,1252960,11362.5,142267.9972,10988039.57,409360.0086,1372517.75,30264861.27,4073580,9673649.612,4988304,36851429.59,204105,4316130.033,21456930.57,1727214,12188022,4357245,7829360,441142.5,4142529.905,4812055.171,305497.5,547739.9847,364455,57190,4892787.5,2915640.041,28398442.99,20479461,13953275,444125,0,4140,753772.5176,429250,38142.5,65337,109719,2710290,934640.0112,15122993.06,58350,20088,4746952.5,3382410.093,3658050.5,791544,8070516,1192677.5,511200,251339.9965,5008210,5698500,382972,1840487.5,13060080.5,4337800,104040,2363175,626787.5,7776659.734,156142.5,73626,1537097.8,39578550,224234.9973,297904,1888919.958,804650,1879200,806465.0171,1146437.484,2934752.5,30762242.65,8413425,277780,6450.5,137987.5,966790,29970792.71,19991950,6714127.5,7585785.203,651122,15635,36200,9804142.5,,
